,GLOSATIPOESTABLECIMIENTO,semana,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
731,Hospital,18,4,Atenciones de urgencia - Influenza (J09-J11),379,15,57,225,68,14
732,Hospital,18,5,Atenciones de urgencia - Neumonía (J12-J18),395,22,97,51,123,102
733,Hospital,18,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1080,116,261,315,245,143
734,Hospital,18,7,Hospitalizaciones - Sistema Respiratorio,441,68,90,42,112,129
735,Hospital,18,10,Atenciones de urgencia - IRA Alta (J00-J06),4341,666,1366,1661,599,49
736,Hospital,18,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),488,46,156,126,104,56
737,Hospital,18,25,Hospitalizaciones - Total,3269,128,203,200,1582,1156
738,Hospital,18,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",21,0,0,4,10,7
739,Hospital,18,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",247,10,34,42,137,24
740,Hospital,18,32,Hospitalizaciones - Covid-19 Identificado (U7.1),65,2,9,6,16,32
741,Hospital,18,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),18,0,0,2,7,9
742,Hospital,19,1,Atenciones de urgencia - Total,35810,2350,5700,8479,14638,4643
743,Hospital,19,2,Atenciones de urgencia - Total Respiratorios,8593,1202,2726,2667,1452,546
744,Hospital,19,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1114,257,418,253,119,67
745,Hospital,19,4,Atenciones de urgencia - Influenza (J09-J11),438,22,87,239,72,18
746,Hospital,19,5,Atenciones de urgencia - Neumonía (J12-J18),458,22,111,74,119,132
747,Hospital,19,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1366,189,337,369,309,162
748,Hospital,19,7,Hospitalizaciones - Sistema Respiratorio,566,107,108,42,146,163
749,Hospital,19,10,Atenciones de urgencia - IRA Alta (J00-J06),4603,652,1584,1590,726,51
750,Hospital,19,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),614,60,189,142,107,116
751,Hospital,19,25,Hospitalizaciones - Total,3486,177,212,205,1666,1226
752,Hospital,19,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",10,1,1,0,8,0
753,Hospital,19,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",180,9,46,24,79,22
754,Hospital,19,32,Hospitalizaciones - Covid-19 Identificado (U7.1),71,5,10,2,28,26
755,Hospital,19,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),5,0,0,0,2,3
756,Hospital,20,1,Atenciones de urgencia - Total,36564,2323,5602,9282,14778,4579
757,Hospital,20,2,Atenciones de urgencia - Total Respiratorios,9176,1235,2798,2946,1584,613
758,Hospital,20,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1449,314,547,346,159,83
759,Hospital,20,4,Atenciones de urgencia - Influenza (J09-J11),487,22,85,247,102,31
760,Hospital,20,5,Atenciones de urgencia - Neumonía (J12-J18),504,30,148,63,109,154
761,Hospital,20,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1540,185,356,468,345,186
762,Hospital,20,7,Hospitalizaciones - Sistema Respiratorio,676,145,154,60,130,187
763,Hospital,20,10,Atenciones de urgencia - IRA Alta (J00-J06),4528,594,1447,1672,749,66
764,Hospital,20,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),668,90,215,150,120,93
765,Hospital,20,25,Hospitalizaciones - Total,3391,219,261,215,1515,1181
766,Hospital,20,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",18,1,1,3,9,4
767,Hospital,20,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",198,11,30,21,115,21
768,Hospital,20,32,Hospitalizaciones - Covid-19 Identificado (U7.1),37,3,8,4,8,14
769,Hospital,20,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),29,0,4,1,10,14
770,Hospital,21,1,Atenciones de urgencia - Total,33524,2274,5097,7553,14170,4430
771,Hospital,21,2,Atenciones de urgencia - Total Respiratorios,8494,1412,2796,2230,1498,558
772,Hospital,21,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1667,482,690,284,143,68
773,Hospital,21,4,Atenciones de urgencia - Influenza (J09-J11),308,8,71,140,67,22
774,Hospital,21,5,Atenciones de urgencia - Neumonía (J12-J18),553,44,196,80,100,133
775,Hospital,21,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1375,221,312,354,303,185
776,Hospital,21,7,Hospitalizaciones - Sistema Respiratorio,817,235,214,55,115,198
777,Hospital,21,10,Atenciones de urgencia - IRA Alta (J00-J06),3884,567,1276,1218,768,55
778,Hospital,21,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),707,90,251,154,117,95
779,Hospital,21,25,Hospitalizaciones - Total,3578,291,292,219,1584,1192
780,Hospital,21,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",15,3,3,2,5,2
781,Hospital,21,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",129,14,25,13,57,20
782,Hospital,21,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
783,Hospital,21,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),66,5,6,3,20,32
784,Hospital,22,1,Atenciones de urgencia - Total,32950,2518,4921,7085,14003,4423
785,Hospital,22,2,Atenciones de urgencia - Total Respiratorios,8579,1701,2867,2083,1340,588
786,Hospital,22,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1869,706,717,267,129,50
787,Hospital,22,4,Atenciones de urgencia - Influenza (J09-J11),225,9,48,89,58,21
788,Hospital,22,5,Atenciones de urgencia - Neumonía (J12-J18),725,76,280,99,100,170
789,Hospital,22,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1345,237,365,273,263,207
790,Hospital,22,7,Hospitalizaciones - Sistema Respiratorio,988,328,293,70,107,190
791,Hospital,22,10,Atenciones de urgencia - IRA Alta (J00-J06),3643,546,1152,1201,692,52
792,Hospital,22,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),772,127,305,154,98,88
793,Hospital,22,25,Hospitalizaciones - Total,3739,391,366,185,1565,1232
794,Hospital,22,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",6,1,0,1,4,0
795,Hospital,22,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",185,25,31,23,82,24
796,Hospital,22,32,Hospitalizaciones - Covid-19 Identificado (U7.1),1,0,0,0,1,0
797,Hospital,22,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),74,7,12,6,15,34
798,Hospital,23,1,Atenciones de urgencia - Total,30461,2367,4137,5914,13669,4374
799,Hospital,23,2,Atenciones de urgencia - Total Respiratorios,7713,1707,2568,1614,1258,566
800,Hospital,23,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1819,751,631,238,136,63
801,Hospital,23,4,Atenciones de urgencia - Influenza (J09-J11),152,12,38,52,33,17
802,Hospital,23,5,Atenciones de urgencia - Neumonía (J12-J18),740,89,280,91,121,159
803,Hospital,23,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1384,313,340,236,315,180
804,Hospital,23,7,Hospitalizaciones - Sistema Respiratorio,1231,480,343,79,134,195
805,Hospital,23,10,Atenciones de urgencia - IRA Alta (J00-J06),2862,425,982,864,542,49
806,Hospital,23,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),756,117,297,133,111,98
807,Hospital,23,25,Hospitalizaciones - Total,4137,556,428,234,1643,1276
808,Hospital,23,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,0,0,1,1
809,Hospital,23,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",121,17,23,6,53,22
810,Hospital,23,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
811,Hospital,23,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),89,18,13,2,28,28
812,Hospital,24,1,Atenciones de urgencia - Total,26875,2133,3118,4534,12740,4350
813,Hospital,24,2,Atenciones de urgencia - Total Respiratorios,6440,1627,1936,1116,1222,539
814,Hospital,24,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1549,725,466,135,144,79
815,Hospital,24,4,Atenciones de urgencia - Influenza (J09-J11),119,4,14,32,52,17
816,Hospital,24,5,Atenciones de urgencia - Neumonía (J12-J18),669,96,222,90,130,131
817,Hospital,24,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1208,308,259,178,281,182
818,Hospital,24,7,Hospitalizaciones - Sistema Respiratorio,1210,519,323,62,126,180
819,Hospital,24,10,Atenciones de urgencia - IRA Alta (J00-J06),2232,373,724,565,528,42
820,Hospital,24,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),663,121,251,116,87,88
821,Hospital,24,25,Hospitalizaciones - Total,4060,578,406,191,1570,1315
822,Hospital,24,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",3,1,0,0,0,2
823,Hospital,24,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",147,27,29,9,53,29
824,Hospital,24,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
825,Hospital,24,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),77,9,11,5,13,39
826,Hospital,25,1,Atenciones de urgencia - Total,25055,1880,2851,3893,12285,4146
827,Hospital,25,2,Atenciones de urgencia - Total Respiratorios,5235,1279,1403,920,1062,571
828,Hospital,25,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1234,546,317,130,158,83
829,Hospital,25,4,Atenciones de urgencia - Influenza (J09-J11),89,2,9,21,37,20
830,Hospital,25,5,Atenciones de urgencia - Neumonía (J12-J18),594,94,179,66,103,152
831,Hospital,25,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",969,243,171,138,232,185
832,Hospital,25,7,Hospitalizaciones - Sistema Respiratorio,1120,463,259,63,133,202
833,Hospital,25,10,Atenciones de urgencia - IRA Alta (J00-J06),1803,292,550,482,434,45
834,Hospital,25,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),546,102,177,83,98,86
835,Hospital,25,25,Hospitalizaciones - Total,3879,542,334,194,1528,1281
836,Hospital,25,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,0,0,0,2
837,Hospital,25,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",150,31,41,7,41,30
838,Hospital,25,32,Hospitalizaciones - Covid-19 Identificado (U7.1),1,0,0,0,0,1
839,Hospital,25,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),102,21,16,2,17,46
840,Hospital,26,1,Atenciones de urgencia - Total,24206,1721,2538,3255,12368,4324
841,Hospital,26,2,Atenciones de urgencia - Total Respiratorios,4537,1065,1199,697,1006,570
842,Hospital,26,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),983,397,287,92,132,75
843,Hospital,26,4,Atenciones de urgencia - Influenza (J09-J11),56,2,7,18,20,9
844,Hospital,26,5,Atenciones de urgencia - Neumonía (J12-J18),490,63,122,49,101,155
845,Hospital,26,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",890,203,155,106,225,201
846,Hospital,26,7,Hospitalizaciones - Sistema Respiratorio,882,339,181,43,130,189
847,Hospital,26,10,Atenciones de urgencia - IRA Alta (J00-J06),1660,314,480,369,448,49
848,Hospital,26,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),458,86,148,63,80,81
849,Hospital,26,25,Hospitalizaciones - Total,3513,423,262,166,1463,1199
850,Hospital,26,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1,0,0,0,0,1
851,Hospital,26,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",97,23,30,6,21,17
852,Hospital,26,32,Hospitalizaciones - Covid-19 Identificado (U7.1),1,0,0,0,0,1
853,Hospital,26,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),43,8,7,1,9,18
854,Hospital,27,1,Atenciones de urgencia - Total,23739,1511,2294,2776,12548,4610
855,Hospital,27,2,Atenciones de urgencia - Total Respiratorios,3741,844,932,498,866,601
856,Hospital,27,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),722,284,198,50,120,70
857,Hospital,27,4,Atenciones de urgencia - Influenza (J09-J11),58,2,2,13,28,13
858,Hospital,27,5,Atenciones de urgencia - Neumonía (J12-J18),473,57,100,37,114,165
859,Hospital,27,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",797,171,129,85,206,206
860,Hospital,27,7,Hospitalizaciones - Sistema Respiratorio,798,292,172,40,108,186
861,Hospital,27,10,Atenciones de urgencia - IRA Alta (J00-J06),1281,247,383,281,323,47
862,Hospital,27,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),410,83,120,32,75,100
863,Hospital,27,25,Hospitalizaciones - Total,3670,387,261,214,1519,1289
864,Hospital,27,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",4,0,0,0,2,2
865,Hospital,27,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",76,27,8,6,23,12
866,Hospital,27,32,Hospitalizaciones - Covid-19 Identificado (U7.1),1,0,0,0,1,0
867,Hospital,27,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),64,17,4,4,15,24
868,Hospital,28,1,Atenciones de urgencia - Total,23515,1406,2249,2588,12691,4581
869,Hospital,28,2,Atenciones de urgencia - Total Respiratorios,3305,684,809,362,881,569
870,Hospital,28,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),631,238,181,49,99,64
871,Hospital,28,4,Atenciones de urgencia - Influenza (J09-J11),71,7,4,6,37,17
872,Hospital,28,5,Atenciones de urgencia - Neumonía (J12-J18),387,43,85,15,98,146
873,Hospital,28,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",685,120,107,63,198,197
874,Hospital,28,7,Hospitalizaciones - Sistema Respiratorio,771,231,191,41,112,196
875,Hospital,28,10,Atenciones de urgencia - IRA Alta (J00-J06),1169,214,353,193,368,41
876,Hospital,28,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),362,62,79,36,81,104
877,Hospital,28,25,Hospitalizaciones - Total,3722,309,299,206,1572,1336
878,Hospital,28,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1,0,0,0,0,1
879,Hospital,28,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",77,17,18,3,24,15
880,Hospital,28,32,Hospitalizaciones - Covid-19 Identificado (U7.1),1,0,0,0,0,1
881,Hospital,28,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),77,8,11,3,16,39
882,Hospital,29,1,Atenciones de urgencia - Total,27012,1365,2351,5275,13485,4536
883,Hospital,29,2,Atenciones de urgencia - Total Respiratorios,3315,609,763,500,907,536
884,Hospital,29,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),590,204,142,55,119,70
885,Hospital,29,4,Atenciones de urgencia - Influenza (J09-J11),74,4,7,14,25,24
886,Hospital,29,5,Atenciones de urgencia - Neumonía (J12-J18),393,39,79,21,96,158
887,Hospital,29,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",694,106,104,107,195,182
888,Hospital,29,7,Hospitalizaciones - Sistema Respiratorio,620,176,115,35,96,198
889,Hospital,29,10,Atenciones de urgencia - IRA Alta (J00-J06),1251,205,365,262,396,23
890,Hospital,29,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),313,51,66,41,76,79
891,Hospital,29,25,Hospitalizaciones - Total,3623,238,198,256,1578,1353
892,Hospital,29,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1,1,0,0,0,0
893,Hospital,29,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",65,22,16,7,13,7
894,Hospital,29,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
895,Hospital,29,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),52,9,5,4,10,24
896,Hospital,30,1,Atenciones de urgencia - Total,28216,1428,2742,5645,13747,4654
897,Hospital,30,2,Atenciones de urgencia - Total Respiratorios,3617,648,965,652,886,466
898,Hospital,30,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),570,174,163,65,107,61
899,Hospital,30,4,Atenciones de urgencia - Influenza (J09-J11),57,2,3,14,27,11
900,Hospital,30,5,Atenciones de urgencia - Neumonía (J12-J18),370,48,67,28,103,124
901,Hospital,30,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",726,106,128,114,212,166
902,Hospital,30,7,Hospitalizaciones - Sistema Respiratorio,556,153,104,46,102,151
903,Hospital,30,10,Atenciones de urgencia - IRA Alta (J00-J06),1520,271,497,362,352,38
904,Hospital,30,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),374,47,107,69,85,66
905,Hospital,30,25,Hospitalizaciones - Total,3539,221,203,234,1667,1214
906,Hospital,30,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
907,Hospital,30,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",82,29,22,2,17,12
908,Hospital,30,32,Hospitalizaciones - Covid-19 Identificado (U7.1),1,0,1,0,0,0
909,Hospital,30,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),52,10,7,2,16,17
910,Hospital,31,1,Atenciones de urgencia - Total,29970,1643,3238,6140,13992,4957
911,Hospital,31,2,Atenciones de urgencia - Total Respiratorios,4454,769,1259,996,923,507
912,Hospital,31,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),734,215,236,110,109,64
913,Hospital,31,4,Atenciones de urgencia - Influenza (J09-J11),68,3,4,18,29,14
914,Hospital,31,5,Atenciones de urgencia - Neumonía (J12-J18),372,24,91,35,91,131
915,Hospital,31,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",964,140,196,173,268,187
916,Hospital,31,7,Hospitalizaciones - Sistema Respiratorio,650,166,146,81,100,157
917,Hospital,31,10,Atenciones de urgencia - IRA Alta (J00-J06),1819,324,604,521,331,39
918,Hospital,31,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),497,63,128,139,95,72
919,Hospital,31,25,Hospitalizaciones - Total,3654,240,250,268,1586,1310
920,Hospital,31,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,0,0,1,1
921,Hospital,31,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",81,20,28,12,16,5
922,Hospital,31,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
923,Hospital,31,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),57,12,12,3,14,16
924,Hospital,32,1,Atenciones de urgencia - Total,30120,1729,3406,6518,13853,4614
925,Hospital,32,2,Atenciones de urgencia - Total Respiratorios,4692,848,1352,1077,908,507
926,Hospital,32,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),796,218,259,134,120,65
927,Hospital,32,4,Atenciones de urgencia - Influenza (J09-J11),67,1,8,27,14,17
928,Hospital,32,5,Atenciones de urgencia - Neumonía (J12-J18),371,31,86,46,75,133
929,Hospital,32,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",867,128,180,170,219,170
930,Hospital,32,7,Hospitalizaciones - Sistema Respiratorio,602,135,137,50,106,174
931,Hospital,32,10,Atenciones de urgencia - IRA Alta (J00-J06),2084,396,682,579,396,31
932,Hospital,32,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),507,74,137,121,84,91
933,Hospital,32,25,Hospitalizaciones - Total,3542,225,224,230,1609,1254
934,Hospital,32,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",4,0,0,0,4,0
935,Hospital,32,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",111,32,31,14,18,16
936,Hospital,32,32,Hospitalizaciones - Covid-19 Identificado (U7.1),2,0,0,0,1,1
937,Hospital,32,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),62,11,6,5,14,26
938,Hospital,33,1,Atenciones de urgencia - Total,28473,1868,3437,5597,13188,4383
939,Hospital,33,2,Atenciones de urgencia - Total Respiratorios,4662,899,1314,1043,919,487
940,Hospital,33,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),813,219,265,148,109,72
941,Hospital,33,4,Atenciones de urgencia - Influenza (J09-J11),59,3,5,20,24,7
942,Hospital,33,5,Atenciones de urgencia - Neumonía (J12-J18),366,29,80,49,91,117
943,Hospital,33,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",901,167,178,170,207,179
944,Hospital,33,7,Hospitalizaciones - Sistema Respiratorio,536,124,111,57,86,158
945,Hospital,33,10,Atenciones de urgencia - IRA Alta (J00-J06),2067,416,667,533,411,40
946,Hospital,33,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),456,65,119,123,77,72
947,Hospital,33,25,Hospitalizaciones - Total,3365,208,212,231,1522,1192
948,Hospital,33,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",5,1,0,0,3,1
949,Hospital,33,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",70,18,20,9,13,10
950,Hospital,33,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
951,Hospital,33,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),38,9,4,0,9,16
952,Hospital,34,1,Atenciones de urgencia - Total,27784,1648,3000,5416,13262,4458
953,Hospital,34,2,Atenciones de urgencia - Total Respiratorios,4089,765,1092,907,893,432
954,Hospital,34,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),677,203,192,120,108,54
955,Hospital,34,4,Atenciones de urgencia - Influenza (J09-J11),53,1,3,13,17,19
956,Hospital,34,5,Atenciones de urgencia - Neumonía (J12-J18),359,32,73,63,88,103
957,Hospital,34,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",734,115,130,135,204,150
958,Hospital,34,7,Hospitalizaciones - Sistema Respiratorio,509,115,95,51,97,151
959,Hospital,34,10,Atenciones de urgencia - IRA Alta (J00-J06),1865,366,592,481,395,31
960,Hospital,34,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),401,48,102,95,81,75
961,Hospital,34,25,Hospitalizaciones - Total,3447,184,175,237,1593,1258
962,Hospital,34,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,0,0,2,0
963,Hospital,34,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",52,18,13,11,7,3
964,Hospital,34,32,Hospitalizaciones - Covid-19 Identificado (U7.1),1,1,0,0,0,0
965,Hospital,34,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),32,4,4,4,7,13
966,Hospital,35,1,Atenciones de urgencia - Total,30165,1702,3236,6438,13970,4819
967,Hospital,35,2,Atenciones de urgencia - Total Respiratorios,4124,721,1085,1048,794,476
968,Hospital,35,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),701,196,203,146,99,57
969,Hospital,35,4,Atenciones de urgencia - Influenza (J09-J11),72,4,4,19,28,17
970,Hospital,35,5,Atenciones de urgencia - Neumonía (J12-J18),336,18,53,49,87,129
971,Hospital,35,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",709,107,124,132,190,156
972,Hospital,35,7,Hospitalizaciones - Sistema Respiratorio,483,109,82,53,87,152
973,Hospital,35,10,Atenciones de urgencia - IRA Alta (J00-J06),1885,348,597,592,311,37
974,Hospital,35,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),421,48,104,110,79,80
975,Hospital,35,25,Hospitalizaciones - Total,3540,176,169,240,1641,1314
976,Hospital,35,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",10,1,0,0,8,1
977,Hospital,35,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",71,14,23,7,9,18
978,Hospital,35,32,Hospitalizaciones - Covid-19 Identificado (U7.1),1,1,0,0,0,0
979,Hospital,35,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),33,3,3,4,3,20
980,Hospital,36,1,Atenciones de urgencia - Total,29273,1739,3421,6263,13354,4496
981,Hospital,36,2,Atenciones de urgencia - Total Respiratorios,4507,769,1282,1184,827,445
982,Hospital,36,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),727,167,238,171,94,57
983,Hospital,36,4,Atenciones de urgencia - Influenza (J09-J11),51,5,2,10,18,16
984,Hospital,36,5,Atenciones de urgencia - Neumonía (J12-J18),401,23,83,80,90,125
985,Hospital,36,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",758,113,148,141,201,155
986,Hospital,36,7,Hospitalizaciones - Sistema Respiratorio,499,102,98,41,101,157
987,Hospital,36,10,Atenciones de urgencia - IRA Alta (J00-J06),2112,395,682,670,343,22
988,Hospital,36,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),458,66,129,112,81,70
989,Hospital,36,25,Hospitalizaciones - Total,3333,183,164,236,1594,1156
990,Hospital,36,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",11,0,0,1,6,4
991,Hospital,36,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",65,18,13,14,11,9
992,Hospital,36,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
993,Hospital,36,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
994,Hospital,37,1,Atenciones de urgencia - Total,28588,1799,3490,5636,12958,4705
995,Hospital,37,2,Atenciones de urgencia - Total Respiratorios,4598,804,1317,1143,876,458
996,Hospital,37,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),675,174,211,177,73,40
997,Hospital,37,4,Atenciones de urgencia - Influenza (J09-J11),54,3,4,12,20,15
998,Hospital,37,5,Atenciones de urgencia - Neumonía (J12-J18),400,30,72,63,92,143
999,Hospital,37,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",780,123,145,153,195,164
1000,Hospital,37,7,Hospitalizaciones - Sistema Respiratorio,511,99,100,50,107,155
1001,Hospital,37,10,Atenciones de urgencia - IRA Alta (J00-J06),2208,412,745,619,408,24
1002,Hospital,37,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),481,62,140,119,88,72
1003,Hospital,37,25,Hospitalizaciones - Total,3189,181,179,199,1465,1165
1004,Hospital,37,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",14,1,0,1,9,3
1005,Hospital,37,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",81,19,28,12,12,10
1006,Hospital,37,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1007,Hospital,37,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),1,0,0,0,1,0
1008,Hospital,38,1,Atenciones de urgencia - Total,28740,2212,3822,4542,13589,4575
1009,Hospital,38,2,Atenciones de urgencia - Total Respiratorios,5351,1139,1517,1197,1018,480
1010,Hospital,38,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),912,272,276,182,126,56
