,GLOSATIPOESTABLECIMIENTO,semana,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
694,Hospital,50,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),311,15,72,77,72,75
695,Hospital,50,25,Hospitalizaciones - Total,3358,97,212,284,1581,1184
696,Hospital,50,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",11,5,1,0,3,2
697,Hospital,50,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",7,5,0,0,1,1
698,Hospital,50,32,Hospitalizaciones - Covid-19 Identificado (U7.1),1,0,0,0,0,1
699,Hospital,50,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),2,1,0,0,0,1
700,Hospital,51,1,Atenciones de urgencia - Total,29507,1582,3595,4985,14206,5139
701,Hospital,51,2,Atenciones de urgencia - Total Respiratorios,3432,467,875,891,824,375
702,Hospital,51,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),398,65,133,116,66,18
703,Hospital,51,4,Atenciones de urgencia - Influenza (J09-J11),72,2,6,26,30,8
704,Hospital,51,5,Atenciones de urgencia - Neumonía (J12-J18),454,16,86,124,120,108
705,Hospital,51,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",540,70,84,76,170,140
706,Hospital,51,7,Hospitalizaciones - Sistema Respiratorio,380,29,49,51,106,145
707,Hospital,51,10,Atenciones de urgencia - IRA Alta (J00-J06),1692,302,503,482,369,36
708,Hospital,51,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),276,12,63,67,69,65
709,Hospital,51,25,Hospitalizaciones - Total,3255,120,155,251,1538,1191
710,Hospital,51,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,2,0,0,0,0
711,Hospital,51,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",7,3,1,1,1,1
712,Hospital,51,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
713,Hospital,51,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),2,0,0,0,0,2
714,Hospital,52,1,Atenciones de urgencia - Total,28539,1485,3351,4459,14059,5185
715,Hospital,52,2,Atenciones de urgencia - Total Respiratorios,2960,415,771,646,754,374
716,Hospital,52,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),313,59,102,65,74,13
717,Hospital,52,4,Atenciones de urgencia - Influenza (J09-J11),70,1,8,13,31,17
718,Hospital,52,5,Atenciones de urgencia - Neumonía (J12-J18),401,19,75,81,109,117
719,Hospital,52,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",535,57,81,93,166,138
720,Hospital,52,7,Hospitalizaciones - Sistema Respiratorio,356,34,52,24,103,143
721,Hospital,52,10,Atenciones de urgencia - IRA Alta (J00-J06),1392,263,438,353,307,31
722,Hospital,52,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),249,16,67,41,67,58
723,Hospital,52,25,Hospitalizaciones - Total,3367,121,182,216,1576,1272
724,Hospital,52,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",10,7,1,0,0,2
725,Hospital,52,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",2,1,0,1,0,0
726,Hospital,52,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
727,Hospital,52,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
728,SAPU,1,1,Atenciones de urgencia - Total,73118,1125,4617,8481,48094,10801
729,SAPU,1,2,Atenciones de urgencia - Total Respiratorios,16777,494,1718,2476,10088,2001
730,SAPU,1,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1876,84,258,226,987,321
731,SAPU,1,4,Atenciones de urgencia - Influenza (J09-J11),210,1,10,21,143,35
732,SAPU,1,5,Atenciones de urgencia - Neumonía (J12-J18),512,4,16,16,198,278
733,SAPU,1,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1147,53,101,177,634,182
734,SAPU,1,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
735,SAPU,1,10,Atenciones de urgencia - IRA Alta (J00-J06),12456,344,1307,1986,7859,960
736,SAPU,1,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),576,8,26,50,267,225
737,SAPU,1,25,Hospitalizaciones - Total,0,0,0,0,0,0
738,SAPU,1,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",75,2,2,1,58,12
739,SAPU,1,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",73,0,0,5,65,3
740,SAPU,1,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
741,SAPU,1,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
742,SAPU,2,1,Atenciones de urgencia - Total,56059,864,3631,6629,37099,7836
743,SAPU,2,2,Atenciones de urgencia - Total Respiratorios,12406,366,1295,1915,7363,1467
744,SAPU,2,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1151,77,163,130,595,186
745,SAPU,2,4,Atenciones de urgencia - Influenza (J09-J11),84,2,4,12,48,18
746,SAPU,2,5,Atenciones de urgencia - Neumonía (J12-J18),329,3,10,17,110,189
747,SAPU,2,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",901,33,117,115,483,153
748,SAPU,2,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
749,SAPU,2,10,Atenciones de urgencia - IRA Alta (J00-J06),9479,241,978,1613,5914,733
750,SAPU,2,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),462,10,23,28,213,188
751,SAPU,2,25,Hospitalizaciones - Total,0,0,0,0,0,0
752,SAPU,2,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",181,1,1,6,147,26
753,SAPU,2,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",118,0,0,2,102,14
754,SAPU,2,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
755,SAPU,2,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
756,SAPU,3,1,Atenciones de urgencia - Total,53933,818,3300,6077,36181,7557
757,SAPU,3,2,Atenciones de urgencia - Total Respiratorios,11563,320,1128,1735,7090,1290
758,SAPU,3,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),901,37,100,84,490,190
759,SAPU,3,4,Atenciones de urgencia - Influenza (J09-J11),80,1,4,6,55,14
760,SAPU,3,5,Atenciones de urgencia - Neumonía (J12-J18),283,1,13,13,88,168
761,SAPU,3,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",873,38,91,111,518,115
762,SAPU,3,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
763,SAPU,3,10,Atenciones de urgencia - IRA Alta (J00-J06),9036,239,913,1497,5741,646
764,SAPU,3,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),390,4,7,24,198,157
765,SAPU,3,25,Hospitalizaciones - Total,0,0,0,0,0,0
766,SAPU,3,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",189,2,0,2,149,36
767,SAPU,3,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",115,1,0,9,94,11
768,SAPU,3,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
769,SAPU,3,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
770,SAPU,4,1,Atenciones de urgencia - Total,54566,844,3150,6297,36385,7890
771,SAPU,4,2,Atenciones de urgencia - Total Respiratorios,11101,326,1022,1699,6782,1272
772,SAPU,4,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),919,44,90,108,491,186
773,SAPU,4,4,Atenciones de urgencia - Influenza (J09-J11),86,0,4,6,63,13
774,SAPU,4,5,Atenciones de urgencia - Neumonía (J12-J18),277,5,9,8,85,170
775,SAPU,4,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",802,43,84,105,459,111
776,SAPU,4,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
777,SAPU,4,10,Atenciones de urgencia - IRA Alta (J00-J06),8592,224,820,1449,5477,622
778,SAPU,4,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),425,10,15,23,207,170
779,SAPU,4,25,Hospitalizaciones - Total,0,0,0,0,0,0
780,SAPU,4,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",212,0,2,8,171,31
781,SAPU,4,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",140,0,2,12,110,16
782,SAPU,4,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
783,SAPU,4,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
784,SAPU,5,1,Atenciones de urgencia - Total,53287,913,2837,6465,35478,7594
785,SAPU,5,2,Atenciones de urgencia - Total Respiratorios,10942,391,904,1794,6602,1251
786,SAPU,5,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),807,49,78,85,447,148
787,SAPU,5,4,Atenciones de urgencia - Influenza (J09-J11),53,1,0,7,33,12
788,SAPU,5,5,Atenciones de urgencia - Neumonía (J12-J18),259,4,12,10,81,152
789,SAPU,5,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",862,53,63,120,498,128
790,SAPU,5,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
791,SAPU,5,10,Atenciones de urgencia - IRA Alta (J00-J06),8565,279,741,1546,5362,637
792,SAPU,5,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),396,5,10,26,181,174
793,SAPU,5,25,Hospitalizaciones - Total,0,0,0,0,0,0
794,SAPU,5,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",263,2,2,15,215,29
795,SAPU,5,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",128,1,0,7,105,15
796,SAPU,5,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
797,SAPU,5,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
798,SAPU,6,1,Atenciones de urgencia - Total,54127,879,2943,6238,36077,7990
799,SAPU,6,2,Atenciones de urgencia - Total Respiratorios,11822,365,993,1859,7233,1372
800,SAPU,6,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),844,36,99,89,439,181
801,SAPU,6,4,Atenciones de urgencia - Influenza (J09-J11),93,0,2,15,68,8
802,SAPU,6,5,Atenciones de urgencia - Neumonía (J12-J18),248,3,13,7,75,150
803,SAPU,6,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",859,35,63,124,491,146
804,SAPU,6,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
805,SAPU,6,10,Atenciones de urgencia - IRA Alta (J00-J06),9381,286,803,1605,5952,735
806,SAPU,6,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),397,5,13,19,208,152
807,SAPU,6,25,Hospitalizaciones - Total,0,0,0,0,0,0
808,SAPU,6,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",304,7,1,9,236,51
809,SAPU,6,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",175,1,2,6,142,24
810,SAPU,6,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
811,SAPU,6,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
812,SAPU,7,1,Atenciones de urgencia - Total,51999,806,2646,5731,34919,7897
813,SAPU,7,2,Atenciones de urgencia - Total Respiratorios,11448,341,896,1649,7139,1423
814,SAPU,7,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),802,34,77,74,442,175
815,SAPU,7,4,Atenciones de urgencia - Influenza (J09-J11),71,0,2,8,54,7
816,SAPU,7,5,Atenciones de urgencia - Neumonía (J12-J18),252,1,4,4,73,170
817,SAPU,7,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",804,49,72,86,476,121
818,SAPU,7,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
819,SAPU,7,10,Atenciones de urgencia - IRA Alta (J00-J06),9171,251,732,1457,5911,820
820,SAPU,7,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),348,6,9,20,183,130
821,SAPU,7,25,Hospitalizaciones - Total,0,0,0,0,0,0
822,SAPU,7,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",328,4,1,17,259,47
823,SAPU,7,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",202,2,8,10,154,28
824,SAPU,7,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
825,SAPU,7,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
826,SAPU,8,1,Atenciones de urgencia - Total,50663,773,2395,5088,34823,7584
827,SAPU,8,2,Atenciones de urgencia - Total Respiratorios,10553,336,787,1486,6682,1262
828,SAPU,8,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),753,47,73,76,388,169
829,SAPU,8,4,Atenciones de urgencia - Influenza (J09-J11),63,0,0,6,46,11
830,SAPU,8,5,Atenciones de urgencia - Neumonía (J12-J18),247,4,6,3,83,151
831,SAPU,8,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",823,28,58,87,507,143
832,SAPU,8,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
833,SAPU,8,10,Atenciones de urgencia - IRA Alta (J00-J06),8331,253,646,1293,5492,647
834,SAPU,8,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),336,4,4,21,166,141
835,SAPU,8,25,Hospitalizaciones - Total,0,0,0,0,0,0
836,SAPU,8,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",263,1,4,10,193,55
837,SAPU,8,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",180,0,2,8,151,19
838,SAPU,8,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
839,SAPU,8,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
840,SAPU,9,1,Atenciones de urgencia - Total,52190,740,2497,5282,35751,7920
841,SAPU,9,2,Atenciones de urgencia - Total Respiratorios,10752,300,827,1505,6756,1364
842,SAPU,9,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),658,20,67,58,363,150
843,SAPU,9,4,Atenciones de urgencia - Influenza (J09-J11),82,0,1,7,62,12
844,SAPU,9,5,Atenciones de urgencia - Neumonía (J12-J18),237,1,4,10,86,136
845,SAPU,9,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",825,29,52,108,498,138
846,SAPU,9,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
847,SAPU,9,10,Atenciones de urgencia - IRA Alta (J00-J06),8608,247,691,1307,5583,780
848,SAPU,9,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),342,3,12,15,164,148
849,SAPU,9,25,Hospitalizaciones - Total,0,0,0,0,0,0
850,SAPU,9,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",242,3,2,13,183,41
851,SAPU,9,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",180,1,4,8,150,17
852,SAPU,9,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
853,SAPU,9,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
854,SAPU,10,1,Atenciones de urgencia - Total,54612,825,3063,6820,35978,7926
855,SAPU,10,2,Atenciones de urgencia - Total Respiratorios,12613,359,1188,2380,7370,1316
856,SAPU,10,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),798,29,83,92,448,146
857,SAPU,10,4,Atenciones de urgencia - Influenza (J09-J11),105,0,3,10,71,21
858,SAPU,10,5,Atenciones de urgencia - Neumonía (J12-J18),256,3,6,7,82,158
859,SAPU,10,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1000,38,91,162,571,138
860,SAPU,10,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
861,SAPU,10,10,Atenciones de urgencia - IRA Alta (J00-J06),10047,286,992,2077,6003,689
862,SAPU,10,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),407,3,13,32,195,164
863,SAPU,10,25,Hospitalizaciones - Total,0,0,0,0,0,0
864,SAPU,10,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",258,0,1,28,182,47
865,SAPU,10,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",226,0,3,29,171,23
866,SAPU,10,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
867,SAPU,10,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
868,SAPU,11,1,Atenciones de urgencia - Total,64833,1103,5416,11692,38664,7958
869,SAPU,11,2,Atenciones de urgencia - Total Respiratorios,21316,645,3279,6333,9571,1488
870,SAPU,11,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1477,66,314,352,559,186
871,SAPU,11,4,Atenciones de urgencia - Influenza (J09-J11),91,0,3,15,60,13
872,SAPU,11,5,Atenciones de urgencia - Neumonía (J12-J18),273,0,14,17,71,171
873,SAPU,11,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1548,46,234,399,717,152
874,SAPU,11,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
875,SAPU,11,10,Atenciones de urgencia - IRA Alta (J00-J06),17401,527,2662,5428,7954,830
876,SAPU,11,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),526,6,52,122,210,136
877,SAPU,11,25,Hospitalizaciones - Total,0,0,0,0,0,0
878,SAPU,11,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",277,3,5,44,193,32
879,SAPU,11,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",222,3,1,33,160,25
880,SAPU,11,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
881,SAPU,11,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
882,SAPU,12,1,Atenciones de urgencia - Total,73130,1377,6289,14456,42794,8214
883,SAPU,12,2,Atenciones de urgencia - Total Respiratorios,28800,921,4006,8759,13420,1694
884,SAPU,12,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2217,100,452,627,839,199
885,SAPU,12,4,Atenciones de urgencia - Influenza (J09-J11),153,0,4,18,118,13
886,SAPU,12,5,Atenciones de urgencia - Neumonía (J12-J18),366,3,19,44,108,192
887,SAPU,12,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1995,88,294,510,939,164
888,SAPU,12,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
889,SAPU,12,10,Atenciones de urgencia - IRA Alta (J00-J06),23429,724,3181,7419,11161,944
890,SAPU,12,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),640,6,56,141,255,182
891,SAPU,12,25,Hospitalizaciones - Total,0,0,0,0,0,0
892,SAPU,12,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",165,0,1,14,126,24
893,SAPU,12,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",273,1,17,68,174,13
894,SAPU,12,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
895,SAPU,12,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
896,SAPU,13,1,Atenciones de urgencia - Total,69770,1156,5308,11535,43223,8548
897,SAPU,13,2,Atenciones de urgencia - Total Respiratorios,23527,721,2857,5742,12296,1911
898,SAPU,13,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2166,75,381,495,921,294
899,SAPU,13,4,Atenciones de urgencia - Influenza (J09-J11),152,3,4,18,114,13
900,SAPU,13,5,Atenciones de urgencia - Neumonía (J12-J18),430,3,16,34,157,220
901,SAPU,13,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1756,74,249,359,892,182
902,SAPU,13,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
903,SAPU,13,10,Atenciones de urgencia - IRA Alta (J00-J06),18405,560,2169,4738,9919,1019
904,SAPU,13,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),618,6,38,98,293,183
905,SAPU,13,25,Hospitalizaciones - Total,0,0,0,0,0,0
906,SAPU,13,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",50,0,0,1,41,8
907,SAPU,13,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",97,1,4,10,66,16
908,SAPU,13,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
909,SAPU,13,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
910,SAPU,14,1,Atenciones de urgencia - Total,68171,1054,5258,11487,42428,7944
911,SAPU,14,2,Atenciones de urgencia - Total Respiratorios,22385,620,2858,5271,11867,1769
912,SAPU,14,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2162,96,358,426,1007,275
913,SAPU,14,4,Atenciones de urgencia - Influenza (J09-J11),236,1,15,29,175,16
914,SAPU,14,5,Atenciones de urgencia - Neumonía (J12-J18),426,4,14,25,157,226
915,SAPU,14,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1691,62,217,347,890,175
916,SAPU,14,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
917,SAPU,14,10,Atenciones de urgencia - IRA Alta (J00-J06),17275,449,2208,4370,9356,892
918,SAPU,14,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),595,8,46,74,282,185
919,SAPU,14,25,Hospitalizaciones - Total,0,0,0,0,0,0
920,SAPU,14,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",26,0,0,1,22,3
921,SAPU,14,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",102,2,2,14,79,5
922,SAPU,14,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
923,SAPU,14,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
924,SAPU,15,1,Atenciones de urgencia - Total,64907,995,5348,11614,39654,7296
925,SAPU,15,2,Atenciones de urgencia - Total Respiratorios,22636,561,3028,5650,11891,1506
926,SAPU,15,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2396,94,460,501,1094,247
927,SAPU,15,4,Atenciones de urgencia - Influenza (J09-J11),174,0,2,24,136,12
928,SAPU,15,5,Atenciones de urgencia - Neumonía (J12-J18),378,1,24,21,133,199
929,SAPU,15,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1663,58,253,390,811,151
930,SAPU,15,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
931,SAPU,15,10,Atenciones de urgencia - IRA Alta (J00-J06),17451,402,2249,4617,9445,738
932,SAPU,15,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),574,6,40,97,272,159
933,SAPU,15,25,Hospitalizaciones - Total,0,0,0,0,0,0
934,SAPU,15,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",21,0,0,0,19,2
935,SAPU,15,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",115,5,8,11,85,6
936,SAPU,15,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
937,SAPU,15,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
938,SAPU,16,1,Atenciones de urgencia - Total,69699,1020,6064,13428,41698,7489
939,SAPU,16,2,Atenciones de urgencia - Total Respiratorios,27151,605,3372,7357,14044,1773
940,SAPU,16,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2732,95,487,582,1269,299
941,SAPU,16,4,Atenciones de urgencia - Influenza (J09-J11),249,1,7,44,187,10
942,SAPU,16,5,Atenciones de urgencia - Neumonía (J12-J18),491,2,16,35,189,249
943,SAPU,16,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1911,83,244,497,932,155
944,SAPU,16,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
945,SAPU,16,10,Atenciones de urgencia - IRA Alta (J00-J06),21098,411,2568,6086,11159,874
946,SAPU,16,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),670,13,50,113,308,186
947,SAPU,16,25,Hospitalizaciones - Total,0,0,0,0,0,0
948,SAPU,16,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",6,0,0,0,6,0
949,SAPU,16,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",60,1,4,6,49,0
950,SAPU,16,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
951,SAPU,16,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
952,SAPU,17,1,Atenciones de urgencia - Total,73263,963,5940,14726,44070,7564
953,SAPU,17,2,Atenciones de urgencia - Total Respiratorios,32269,578,3380,8657,17632,2022
954,SAPU,17,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),3536,92,471,801,1797,375
955,SAPU,17,4,Atenciones de urgencia - Influenza (J09-J11),446,3,9,91,319,24
956,SAPU,17,5,Atenciones de urgencia - Neumonía (J12-J18),603,1,22,51,264,265
957,SAPU,17,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2149,54,240,528,1156,171
958,SAPU,17,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
959,SAPU,17,10,Atenciones de urgencia - IRA Alta (J00-J06),24756,419,2586,7036,13735,980
960,SAPU,17,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),779,9,52,150,361,207
961,SAPU,17,25,Hospitalizaciones - Total,0,0,0,0,0,0
962,SAPU,17,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",4,0,1,0,3,0
963,SAPU,17,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",56,0,1,7,41,7
964,SAPU,17,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
965,SAPU,17,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
966,SAPU,18,1,Atenciones de urgencia - Total,76508,951,5916,15236,46801,7604
967,SAPU,18,2,Atenciones de urgencia - Total Respiratorios,37805,592,3416,9546,21882,2369
968,SAPU,18,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),4239,108,464,840,2357,470
969,SAPU,18,4,Atenciones de urgencia - Influenza (J09-J11),708,1,12,130,528,37
970,SAPU,18,5,Atenciones de urgencia - Neumonía (J12-J18),721,3,23,52,343,300
971,SAPU,18,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2831,73,245,680,1593,240
972,SAPU,18,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
973,SAPU,18,10,Atenciones de urgencia - IRA Alta (J00-J06),28501,399,2612,7745,16630,1115
