,GLOSATIPOESTABLECIMIENTO,semana,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
283,Hospital,29,4,Atenciones de urgencia - Influenza (J09-J11),136,21,44,28,33,10
284,Hospital,29,5,Atenciones de urgencia - Neumonía (J12-J18),1029,163,342,48,165,311
285,Hospital,29,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",810,146,245,70,227,122
286,Hospital,29,7,Hospitalizaciones - Sistema Respiratorio,1139,525,292,30,97,195
287,Hospital,29,10,Atenciones de urgencia - IRA Alta (J00-J06),3085,801,1355,492,361,76
288,Hospital,29,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),709,170,290,58,80,111
289,Hospital,29,25,Hospitalizaciones - Total,3445,617,380,131,1197,1120
290,Hospital,30,1,Atenciones de urgencia - Total,28103,3765,4666,3640,11033,4999
291,Hospital,30,2,Atenciones de urgencia - Total Respiratorios,7081,2482,2245,603,971,780
292,Hospital,30,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2112,1101,719,66,122,104
293,Hospital,30,4,Atenciones de urgencia - Influenza (J09-J11),118,15,33,29,31,10
294,Hospital,30,5,Atenciones de urgencia - Neumonía (J12-J18),852,127,193,33,172,327
295,Hospital,30,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",834,226,187,37,239,145
296,Hospital,30,7,Hospitalizaciones - Sistema Respiratorio,1168,581,218,23,121,225
297,Hospital,30,10,Atenciones de urgencia - IRA Alta (J00-J06),2631,878,939,404,328,82
298,Hospital,30,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),534,135,174,34,79,112
299,Hospital,30,25,Hospitalizaciones - Total,3540,671,309,131,1244,1185
300,Hospital,31,1,Atenciones de urgencia - Total,29861,3001,4607,6361,10836,5056
301,Hospital,31,2,Atenciones de urgencia - Total Respiratorios,5926,1797,1794,783,840,712
302,Hospital,31,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1695,869,539,105,104,78
303,Hospital,31,4,Atenciones de urgencia - Influenza (J09-J11),133,25,40,39,24,5
304,Hospital,31,5,Atenciones de urgencia - Neumonía (J12-J18),814,103,130,37,202,342
305,Hospital,31,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",682,153,156,80,171,122
306,Hospital,31,7,Hospitalizaciones - Sistema Respiratorio,939,456,133,21,111,218
307,Hospital,31,10,Atenciones de urgencia - IRA Alta (J00-J06),2209,545,825,489,279,71
308,Hospital,31,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),393,102,104,33,60,94
309,Hospital,31,25,Hospitalizaciones - Total,3275,565,223,183,1104,1200
310,Hospital,32,1,Atenciones de urgencia - Total,32714,2965,5942,7191,11440,5176
311,Hospital,32,2,Atenciones de urgencia - Total Respiratorios,6902,1567,2256,1359,934,786
312,Hospital,32,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1735,712,575,213,144,91
313,Hospital,32,4,Atenciones de urgencia - Influenza (J09-J11),186,13,57,83,24,9
314,Hospital,32,5,Atenciones de urgencia - Neumonía (J12-J18),881,98,156,57,185,385
315,Hospital,32,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",742,145,197,92,185,123
316,Hospital,32,7,Hospitalizaciones - Sistema Respiratorio,933,373,192,32,107,229
317,Hospital,32,10,Atenciones de urgencia - IRA Alta (J00-J06),2863,520,1119,842,312,70
318,Hospital,32,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),495,79,152,72,84,108
319,Hospital,32,25,Hospitalizaciones - Total,3405,490,317,207,1208,1183
320,Hospital,33,1,Atenciones de urgencia - Total,34825,3462,6679,7375,12073,5236
321,Hospital,33,2,Atenciones de urgencia - Total Respiratorios,7804,1880,2649,1538,985,752
322,Hospital,33,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2093,866,671,291,155,110
323,Hospital,33,4,Atenciones de urgencia - Influenza (J09-J11),235,20,89,75,40,11
324,Hospital,33,5,Atenciones de urgencia - Neumonía (J12-J18),868,86,191,76,179,336
325,Hospital,33,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",859,154,244,119,214,128
326,Hospital,33,7,Hospitalizaciones - Sistema Respiratorio,909,362,189,32,100,226
327,Hospital,33,10,Atenciones de urgencia - IRA Alta (J00-J06),3164,644,1260,891,305,64
328,Hospital,33,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),585,110,194,86,92,103
329,Hospital,33,25,Hospitalizaciones - Total,3232,486,316,193,1112,1125
330,Hospital,34,1,Atenciones de urgencia - Total,33098,3175,5817,7239,11797,5070
331,Hospital,34,2,Atenciones de urgencia - Total Respiratorios,7057,1755,2295,1337,950,720
332,Hospital,34,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1761,767,545,225,126,98
333,Hospital,34,4,Atenciones de urgencia - Influenza (J09-J11),262,17,103,93,39,10
334,Hospital,34,5,Atenciones de urgencia - Neumonía (J12-J18),795,77,151,75,174,318
335,Hospital,34,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",769,141,175,128,195,130
336,Hospital,34,7,Hospitalizaciones - Sistema Respiratorio,974,424,170,39,109,232
337,Hospital,34,10,Atenciones de urgencia - IRA Alta (J00-J06),2945,646,1155,748,332,64
338,Hospital,34,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),525,107,166,68,84,100
339,Hospital,34,25,Hospitalizaciones - Total,3236,530,274,199,1145,1088
340,Hospital,35,1,Atenciones de urgencia - Total,33320,3088,5856,7459,11780,5137
341,Hospital,35,2,Atenciones de urgencia - Total Respiratorios,6470,1580,2088,1316,820,666
342,Hospital,35,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1494,625,474,217,101,77
343,Hospital,35,4,Atenciones de urgencia - Influenza (J09-J11),155,10,63,61,17,4
344,Hospital,35,5,Atenciones de urgencia - Neumonía (J12-J18),673,66,123,61,152,271
345,Hospital,35,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",718,120,173,110,185,130
346,Hospital,35,7,Hospitalizaciones - Sistema Respiratorio,744,295,128,43,94,184
347,Hospital,35,10,Atenciones de urgencia - IRA Alta (J00-J06),2934,674,1119,787,280,74
348,Hospital,35,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),496,85,136,80,85,110
349,Hospital,35,25,Hospitalizaciones - Total,3150,439,252,208,1154,1097
350,Hospital,36,1,Atenciones de urgencia - Total,33900,3048,6013,7689,11928,5222
351,Hospital,36,2,Atenciones de urgencia - Total Respiratorios,6418,1436,2092,1328,880,682
352,Hospital,36,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1460,576,464,224,114,82
353,Hospital,36,4,Atenciones de urgencia - Influenza (J09-J11),183,13,58,80,28,4
354,Hospital,36,5,Atenciones de urgencia - Neumonía (J12-J18),688,58,132,70,146,282
355,Hospital,36,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",656,112,142,110,177,115
356,Hospital,36,7,Hospitalizaciones - Sistema Respiratorio,735,257,150,37,84,207
357,Hospital,36,10,Atenciones de urgencia - IRA Alta (J00-J06),2909,595,1147,756,336,75
358,Hospital,36,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),522,82,149,88,79,124
359,Hospital,36,25,Hospitalizaciones - Total,3116,357,280,212,1101,1166
360,Hospital,37,1,Atenciones de urgencia - Total,32276,2863,5681,6959,11641,5132
361,Hospital,37,2,Atenciones de urgencia - Total Respiratorios,5927,1322,2136,1082,803,584
362,Hospital,37,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1330,484,524,163,110,49
363,Hospital,37,4,Atenciones de urgencia - Influenza (J09-J11),170,24,38,89,17,2
364,Hospital,37,5,Atenciones de urgencia - Neumonía (J12-J18),657,53,128,39,155,282
365,Hospital,37,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",621,112,147,98,156,108
366,Hospital,37,7,Hospitalizaciones - Sistema Respiratorio,674,209,122,42,98,203
367,Hospital,37,10,Atenciones de urgencia - IRA Alta (J00-J06),2712,566,1173,635,281,57
368,Hospital,37,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),437,83,126,58,84,86
369,Hospital,37,25,Hospitalizaciones - Total,3104,325,238,246,1156,1139
370,Hospital,38,1,Atenciones de urgencia - Total,28114,2688,4917,4358,11370,4781
371,Hospital,38,2,Atenciones de urgencia - Total Respiratorios,5142,1248,1750,815,733,596
372,Hospital,38,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1153,448,419,118,97,71
373,Hospital,38,4,Atenciones de urgencia - Influenza (J09-J11),53,8,18,16,9,2
374,Hospital,38,5,Atenciones de urgencia - Neumonía (J12-J18),545,49,106,30,124,236
375,Hospital,38,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",599,117,154,60,153,115
376,Hospital,38,7,Hospitalizaciones - Sistema Respiratorio,502,167,84,21,73,157
377,Hospital,38,10,Atenciones de urgencia - IRA Alta (J00-J06),2359,545,929,535,282,68
378,Hospital,38,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),433,81,124,56,68,104
379,Hospital,38,25,Hospitalizaciones - Total,2720,253,210,168,1104,985
380,Hospital,39,1,Atenciones de urgencia - Total,33307,2658,4838,8000,12739,5072
381,Hospital,39,2,Atenciones de urgencia - Total Respiratorios,4716,1082,1478,864,733,559
382,Hospital,39,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),994,391,328,118,99,58
383,Hospital,39,4,Atenciones de urgencia - Influenza (J09-J11),90,11,25,33,15,6
384,Hospital,39,5,Atenciones de urgencia - Neumonía (J12-J18),582,58,101,29,133,261
385,Hospital,39,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",490,52,118,77,155,88
386,Hospital,39,7,Hospitalizaciones - Sistema Respiratorio,526,159,78,24,86,179
387,Hospital,39,10,Atenciones de urgencia - IRA Alta (J00-J06),2200,502,829,544,265,60
388,Hospital,39,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),360,68,77,63,66,86
389,Hospital,39,25,Hospitalizaciones - Total,2911,267,189,214,1112,1129
390,Hospital,40,1,Atenciones de urgencia - Total,32941,2387,5159,7783,12457,5155
391,Hospital,40,2,Atenciones de urgencia - Total Respiratorios,4521,916,1596,805,678,526
392,Hospital,40,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),852,266,360,97,69,60
393,Hospital,40,4,Atenciones de urgencia - Influenza (J09-J11),84,10,22,34,17,1
394,Hospital,40,5,Atenciones de urgencia - Neumonía (J12-J18),503,48,77,27,115,236
395,Hospital,40,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",604,79,174,69,174,108
396,Hospital,40,7,Hospitalizaciones - Sistema Respiratorio,440,88,71,30,84,167
397,Hospital,40,10,Atenciones de urgencia - IRA Alta (J00-J06),2106,455,880,511,227,33
398,Hospital,40,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),372,58,83,67,76,88
399,Hospital,40,25,Hospitalizaciones - Total,2894,193,199,241,1167,1094
400,Hospital,41,1,Atenciones de urgencia - Total,33468,2522,5212,8413,12416,4905
401,Hospital,41,2,Atenciones de urgencia - Total Respiratorios,4570,928,1558,989,665,430
402,Hospital,41,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),949,309,341,148,94,57
403,Hospital,41,4,Atenciones de urgencia - Influenza (J09-J11),58,7,18,23,9,1
404,Hospital,41,5,Atenciones de urgencia - Neumonía (J12-J18),448,24,87,28,121,188
405,Hospital,41,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",510,73,128,90,135,84
406,Hospital,41,7,Hospitalizaciones - Sistema Respiratorio,465,111,97,33,72,152
407,Hospital,41,10,Atenciones de urgencia - IRA Alta (J00-J06),2251,456,884,630,239,42
408,Hospital,41,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),354,59,100,70,67,58
409,Hospital,41,25,Hospitalizaciones - Total,2863,243,220,244,1141,1015
410,Hospital,42,1,Atenciones de urgencia - Total,31877,2524,5233,6602,12401,5117
411,Hospital,42,2,Atenciones de urgencia - Total Respiratorios,4715,948,1683,917,754,413
412,Hospital,42,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),953,304,364,118,109,58
413,Hospital,42,4,Atenciones de urgencia - Influenza (J09-J11),42,5,9,20,6,2
414,Hospital,42,5,Atenciones de urgencia - Neumonía (J12-J18),415,22,76,31,125,161
415,Hospital,42,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",528,71,138,86,170,63
416,Hospital,42,7,Hospitalizaciones - Sistema Respiratorio,434,106,73,35,88,132
417,Hospital,42,10,Atenciones de urgencia - IRA Alta (J00-J06),2391,487,980,604,264,56
418,Hospital,42,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),386,59,116,58,80,73
419,Hospital,42,25,Hospitalizaciones - Total,2791,219,224,232,1110,1006
420,Hospital,43,1,Atenciones de urgencia - Total,34167,2629,5192,8335,12824,5187
421,Hospital,43,2,Atenciones de urgencia - Total Respiratorios,4646,924,1630,985,706,401
422,Hospital,43,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),835,285,302,125,85,38
423,Hospital,43,4,Atenciones de urgencia - Influenza (J09-J11),39,3,11,21,4,0
424,Hospital,43,5,Atenciones de urgencia - Neumonía (J12-J18),450,34,89,45,107,175
425,Hospital,43,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",461,64,102,83,128,84
426,Hospital,43,7,Hospitalizaciones - Sistema Respiratorio,395,91,60,39,78,127
427,Hospital,43,10,Atenciones de urgencia - IRA Alta (J00-J06),2533,493,1040,641,311,48
428,Hospital,43,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),328,45,86,70,71,56
429,Hospital,43,25,Hospitalizaciones - Total,2939,209,174,275,1219,1062
430,Hospital,44,1,Atenciones de urgencia - Total,31244,2590,4899,6564,12226,4965
431,Hospital,44,2,Atenciones de urgencia - Total Respiratorios,4228,880,1413,857,669,409
432,Hospital,44,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),753,233,297,100,82,41
433,Hospital,44,4,Atenciones de urgencia - Influenza (J09-J11),39,2,10,18,6,3
434,Hospital,44,5,Atenciones de urgencia - Neumonía (J12-J18),439,33,71,42,125,168
435,Hospital,44,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",434,67,94,65,131,77
436,Hospital,44,7,Hospitalizaciones - Sistema Respiratorio,368,74,56,43,74,121
437,Hospital,44,10,Atenciones de urgencia - IRA Alta (J00-J06),2258,500,881,559,259,59
438,Hospital,44,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),305,45,60,73,66,61
439,Hospital,44,25,Hospitalizaciones - Total,2740,197,186,229,1162,966
440,Hospital,45,1,Atenciones de urgencia - Total,33239,2453,5288,7752,12499,5247
441,Hospital,45,2,Atenciones de urgencia - Total Respiratorios,4094,774,1423,844,647,406
442,Hospital,45,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),641,201,238,97,61,44
443,Hospital,45,4,Atenciones de urgencia - Influenza (J09-J11),35,1,6,18,7,3
444,Hospital,45,5,Atenciones de urgencia - Neumonía (J12-J18),400,28,66,26,102,178
445,Hospital,45,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",474,56,123,80,145,70
446,Hospital,45,7,Hospitalizaciones - Sistema Respiratorio,371,77,65,41,78,110
447,Hospital,45,10,Atenciones de urgencia - IRA Alta (J00-J06),2198,440,907,548,258,45
448,Hospital,45,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),346,48,83,75,74,66
449,Hospital,45,25,Hospitalizaciones - Total,2916,248,196,237,1209,1026
450,Hospital,46,1,Atenciones de urgencia - Total,33433,2429,5050,8102,12626,5226
451,Hospital,46,2,Atenciones de urgencia - Total Respiratorios,3802,717,1322,790,612,361
452,Hospital,46,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),574,166,225,74,79,30
453,Hospital,46,4,Atenciones de urgencia - Influenza (J09-J11),26,1,4,13,7,1
454,Hospital,46,5,Atenciones de urgencia - Neumonía (J12-J18),335,24,61,28,101,121
455,Hospital,46,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",431,49,94,77,131,80
456,Hospital,46,7,Hospitalizaciones - Sistema Respiratorio,302,54,34,23,78,113
457,Hospital,46,10,Atenciones de urgencia - IRA Alta (J00-J06),2159,442,879,542,245,51
458,Hospital,46,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),277,35,59,56,49,78
459,Hospital,46,25,Hospitalizaciones - Total,2783,166,141,256,1206,1014
460,Hospital,47,1,Atenciones de urgencia - Total,35455,2564,5603,8812,13094,5382
461,Hospital,47,2,Atenciones de urgencia - Total Respiratorios,3920,697,1297,918,611,397
462,Hospital,47,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),561,162,217,85,62,35
463,Hospital,47,4,Atenciones de urgencia - Influenza (J09-J11),46,3,7,30,6,0
464,Hospital,47,5,Atenciones de urgencia - Neumonía (J12-J18),370,18,57,37,106,152
465,Hospital,47,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",467,51,91,73,162,90
466,Hospital,47,7,Hospitalizaciones - Sistema Respiratorio,311,42,54,32,60,123
467,Hospital,47,10,Atenciones de urgencia - IRA Alta (J00-J06),2193,425,857,642,221,48
468,Hospital,47,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),283,38,68,51,54,72
469,Hospital,47,25,Hospitalizaciones - Total,2962,174,211,278,1201,1098
470,Hospital,48,1,Atenciones de urgencia - Total,34017,2436,5476,8316,12754,5035
471,Hospital,48,2,Atenciones de urgencia - Total Respiratorios,3789,702,1271,903,569,344
472,Hospital,48,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),506,157,175,83,52,39
473,Hospital,48,4,Atenciones de urgencia - Influenza (J09-J11),53,9,6,29,5,4
474,Hospital,48,5,Atenciones de urgencia - Neumonía (J12-J18),342,29,74,32,84,123
475,Hospital,48,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",363,28,72,66,127,70
476,Hospital,48,7,Hospitalizaciones - Sistema Respiratorio,291,50,48,33,72,88
477,Hospital,48,10,Atenciones de urgencia - IRA Alta (J00-J06),2266,453,881,637,249,46
478,Hospital,48,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),259,26,63,56,52,62
479,Hospital,48,25,Hospitalizaciones - Total,2881,175,202,274,1242,988
480,Hospital,49,1,Atenciones de urgencia - Total,33022,2430,5253,7327,12786,5226
481,Hospital,49,2,Atenciones de urgencia - Total Respiratorios,3746,670,1243,840,630,363
482,Hospital,49,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),541,157,210,85,51,38
483,Hospital,49,4,Atenciones de urgencia - Influenza (J09-J11),36,2,6,19,6,3
484,Hospital,49,5,Atenciones de urgencia - Neumonía (J12-J18),349,9,44,28,109,159
485,Hospital,49,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",380,46,89,61,124,60
486,Hospital,49,7,Hospitalizaciones - Sistema Respiratorio,296,47,39,28,74,108
487,Hospital,49,10,Atenciones de urgencia - IRA Alta (J00-J06),2190,427,849,610,269,35
488,Hospital,49,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),250,29,45,37,71,68
489,Hospital,49,25,Hospitalizaciones - Total,2871,191,169,261,1213,1037
490,Hospital,50,1,Atenciones de urgencia - Total,31447,2498,5163,6354,12499,4933
491,Hospital,50,2,Atenciones de urgencia - Total Respiratorios,3550,724,1167,808,527,324
492,Hospital,50,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),487,153,177,81,44,32
493,Hospital,50,4,Atenciones de urgencia - Influenza (J09-J11),34,3,4,20,7,0
494,Hospital,50,5,Atenciones de urgencia - Neumonía (J12-J18),301,25,54,27,75,120
495,Hospital,50,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",387,41,76,74,132,64
496,Hospital,50,7,Hospitalizaciones - Sistema Respiratorio,238,32,38,20,59,89
497,Hospital,50,10,Atenciones de urgencia - IRA Alta (J00-J06),2127,473,804,575,230,45
498,Hospital,50,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),214,29,52,31,39,63
499,Hospital,50,25,Hospitalizaciones - Total,2773,157,172,240,1161,1043
500,Hospital,51,1,Atenciones de urgencia - Total,30525,2478,5384,5359,12324,4980
501,Hospital,51,2,Atenciones de urgencia - Total Respiratorios,3426,676,1157,686,574,333
502,Hospital,51,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),466,152,185,51,46,32
503,Hospital,51,4,Atenciones de urgencia - Influenza (J09-J11),33,1,8,15,6,3
504,Hospital,51,5,Atenciones de urgencia - Neumonía (J12-J18),354,34,41,23,106,150
505,Hospital,51,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",352,43,75,55,121,58
506,Hospital,51,7,Hospitalizaciones - Sistema Respiratorio,278,43,33,22,75,105
507,Hospital,51,10,Atenciones de urgencia - IRA Alta (J00-J06),1998,419,796,496,247,40
508,Hospital,51,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),223,27,52,46,48,50
509,Hospital,51,25,Hospitalizaciones - Total,2777,161,165,198,1237,1016
510,Hospital,52,1,Atenciones de urgencia - Total,30546,2442,5370,5116,12511,5107
511,Hospital,52,2,Atenciones de urgencia - Total Respiratorios,3272,667,1145,537,544,379
512,Hospital,52,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),488,178,191,45,47,27
513,Hospital,52,4,Atenciones de urgencia - Influenza (J09-J11),40,8,9,15,7,1
514,Hospital,52,5,Atenciones de urgencia - Neumonía (J12-J18),367,27,76,29,79,156
515,Hospital,52,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",332,40,64,28,112,88
516,Hospital,52,7,Hospitalizaciones - Sistema Respiratorio,274,42,44,19,50,119
517,Hospital,52,10,Atenciones de urgencia - IRA Alta (J00-J06),1810,388,761,384,240,37
518,Hospital,52,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),235,26,44,36,59,70
519,Hospital,52,25,Hospitalizaciones - Total,2898,181,206,225,1232,1054
520,SAPU,1,1,Atenciones de urgencia - Total,86991,2244,8597,10129,55923,10098
521,SAPU,1,2,Atenciones de urgencia - Total Respiratorios,18919,979,3324,2963,10103,1550
522,SAPU,1,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1719,127,331,155,849,257
523,SAPU,1,4,Atenciones de urgencia - Influenza (J09-J11),152,6,17,29,94,6
524,SAPU,1,5,Atenciones de urgencia - Neumonía (J12-J18),405,14,42,16,157,176
525,SAPU,1,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2671,130,416,415,1487,223
526,SAPU,1,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
527,SAPU,1,10,Atenciones de urgencia - IRA Alta (J00-J06),13229,657,2435,2306,7174,657
528,SAPU,1,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),743,45,83,42,342,231
529,SAPU,1,25,Hospitalizaciones - Total,0,0,0,0,0,0
530,SAPU,2,1,Atenciones de urgencia - Total,74594,1792,7174,9016,48003,8609
531,SAPU,2,2,Atenciones de urgencia - Total Respiratorios,15021,768,2678,2442,7881,1252
532,SAPU,2,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1439,102,289,142,706,200
533,SAPU,2,4,Atenciones de urgencia - Influenza (J09-J11),69,2,4,12,47,4
534,SAPU,2,5,Atenciones de urgencia - Neumonía (J12-J18),362,7,23,16,128,188
535,SAPU,2,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2075,122,297,322,1164,170
536,SAPU,2,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
537,SAPU,2,10,Atenciones de urgencia - IRA Alta (J00-J06),10462,488,1993,1908,5560,513
538,SAPU,2,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),614,47,72,42,276,177
539,SAPU,2,25,Hospitalizaciones - Total,0,0,0,0,0,0
540,SAPU,3,1,Atenciones de urgencia - Total,72222,1701,6460,8353,47115,8593
541,SAPU,3,2,Atenciones de urgencia - Total Respiratorios,14210,735,2370,2249,7680,1176
542,SAPU,3,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1260,83,224,133,629,191
543,SAPU,3,4,Atenciones de urgencia - Influenza (J09-J11),69,0,3,8,49,9
544,SAPU,3,5,Atenciones de urgencia - Neumonía (J12-J18),336,19,25,5,112,175
545,SAPU,3,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1834,73,274,303,1037,147
546,SAPU,3,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
547,SAPU,3,10,Atenciones de urgencia - IRA Alta (J00-J06),10118,519,1770,1767,5595,467
548,SAPU,3,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),593,41,74,33,258,187
549,SAPU,3,25,Hospitalizaciones - Total,0,0,0,0,0,0
550,SAPU,4,1,Atenciones de urgencia - Total,69302,1642,5923,7693,45975,8069
551,SAPU,4,2,Atenciones de urgencia - Total Respiratorios,13245,717,2110,2121,7262,1035
552,SAPU,4,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1124,75,199,112,583,155
553,SAPU,4,4,Atenciones de urgencia - Influenza (J09-J11),71,1,1,7,53,9
554,SAPU,4,5,Atenciones de urgencia - Neumonía (J12-J18),255,9,20,9,92,125
555,SAPU,4,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1702,69,234,269,987,143
556,SAPU,4,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
557,SAPU,4,10,Atenciones de urgencia - IRA Alta (J00-J06),9541,532,1600,1689,5300,420
558,SAPU,4,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),552,31,56,35,247,183
559,SAPU,4,25,Hospitalizaciones - Total,0,0,0,0,0,0
560,SAPU,5,1,Atenciones de urgencia - Total,66257,1635,5629,7470,43831,7692
561,SAPU,5,2,Atenciones de urgencia - Total Respiratorios,12947,704,2063,1981,7119,1080
562,SAPU,5,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),929,75,172,101,440,141
563,SAPU,5,4,Atenciones de urgencia - Influenza (J09-J11),67,1,0,5,52,9
564,SAPU,5,5,Atenciones de urgencia - Neumonía (J12-J18),240,6,19,7,81,127
565,SAPU,5,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1832,86,264,267,1027,188
566,SAPU,5,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
