,GLOSATIPOESTABLECIMIENTO,semana,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
282,Hospital,29,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2495,1208,933,125,150,79
283,Hospital,29,4,Atenciones de urgencia - Influenza (J09-J11),215,24,47,61,74,9
284,Hospital,29,5,Atenciones de urgencia - Neumonía (J12-J18),975,147,313,31,199,285
285,Hospital,29,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",867,170,275,101,208,113
286,Hospital,29,7,Hospitalizaciones - Sistema Respiratorio,1393,665,351,41,119,217
287,Hospital,29,10,Atenciones de urgencia - IRA Alta (J00-J06),2983,665,1250,540,444,84
288,Hospital,29,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),708,169,245,50,102,142
289,Hospital,29,25,Hospitalizaciones - Total,3753,772,445,160,1159,1217
290,Hospital,30,1,Atenciones de urgencia - Total,28075,3026,4155,3243,12195,5456
291,Hospital,30,2,Atenciones de urgencia - Total Respiratorios,6317,2059,1950,602,996,710
292,Hospital,30,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2069,1138,656,74,140,61
293,Hospital,30,4,Atenciones de urgencia - Influenza (J09-J11),143,12,27,56,42,6
294,Hospital,30,5,Atenciones de urgencia - Neumonía (J12-J18),854,138,191,20,176,329
295,Hospital,30,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",656,139,174,45,173,125
296,Hospital,30,7,Hospitalizaciones - Sistema Respiratorio,1248,633,225,16,115,259
297,Hospital,30,10,Atenciones de urgencia - IRA Alta (J00-J06),2129,526,769,381,366,87
298,Hospital,30,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),466,106,133,26,99,102
299,Hospital,30,25,Hospitalizaciones - Total,3618,738,316,156,1132,1276
300,Hospital,31,1,Atenciones de urgencia - Total,31335,2503,4071,6308,12939,5514
301,Hospital,31,2,Atenciones de urgencia - Total Respiratorios,5475,1457,1705,690,919,704
302,Hospital,31,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1508,738,473,93,127,77
303,Hospital,31,4,Atenciones de urgencia - Influenza (J09-J11),115,9,18,50,35,3
304,Hospital,31,5,Atenciones de urgencia - Neumonía (J12-J18),779,96,176,24,175,308
305,Hospital,31,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",626,111,138,55,193,129
306,Hospital,31,7,Hospitalizaciones - Sistema Respiratorio,1012,459,205,32,108,208
307,Hospital,31,10,Atenciones de urgencia - IRA Alta (J00-J06),2012,416,771,431,315,79
308,Hospital,31,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),435,87,129,37,74,108
309,Hospital,31,25,Hospitalizaciones - Total,3452,560,316,227,1220,1129
310,Hospital,32,1,Atenciones de urgencia - Total,32587,2363,4653,7297,12722,5552
311,Hospital,32,2,Atenciones de urgencia - Total Respiratorios,5879,1345,2028,1020,868,618
312,Hospital,32,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1396,577,515,108,119,77
313,Hospital,32,4,Atenciones de urgencia - Influenza (J09-J11),170,17,35,78,31,9
314,Hospital,32,5,Atenciones de urgencia - Neumonía (J12-J18),655,78,143,28,145,261
315,Hospital,32,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",679,117,184,91,167,120
316,Hospital,32,7,Hospitalizaciones - Sistema Respiratorio,862,333,196,38,98,197
317,Hospital,32,10,Atenciones de urgencia - IRA Alta (J00-J06),2515,484,1013,637,325,56
318,Hospital,32,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),464,72,138,78,81,95
319,Hospital,32,25,Hospitalizaciones - Total,3301,452,335,233,1073,1208
320,Hospital,33,1,Atenciones de urgencia - Total,33497,2749,5280,6871,13012,5585
321,Hospital,33,2,Atenciones de urgencia - Total Respiratorios,6995,1504,2392,1452,972,675
322,Hospital,33,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1596,616,581,206,115,78
323,Hospital,33,4,Atenciones de urgencia - Influenza (J09-J11),201,5,39,116,37,4
324,Hospital,33,5,Atenciones de urgencia - Neumonía (J12-J18),757,66,173,51,170,297
325,Hospital,33,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",770,94,259,112,195,110
326,Hospital,33,7,Hospitalizaciones - Sistema Respiratorio,925,332,219,56,94,224
327,Hospital,33,10,Atenciones de urgencia - IRA Alta (J00-J06),3072,617,1152,861,356,86
328,Hospital,33,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),599,106,188,106,99,100
329,Hospital,33,25,Hospitalizaciones - Total,3427,453,348,239,1137,1250
330,Hospital,34,1,Atenciones de urgencia - Total,36000,2816,5577,8156,13644,5807
331,Hospital,34,2,Atenciones de urgencia - Total Respiratorios,6955,1521,2306,1430,1021,677
332,Hospital,34,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1584,617,539,181,154,93
333,Hospital,34,4,Atenciones de urgencia - Influenza (J09-J11),198,14,32,114,33,5
334,Hospital,34,5,Atenciones de urgencia - Neumonía (J12-J18),728,79,184,53,165,247
335,Hospital,34,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",826,120,236,137,211,122
336,Hospital,34,7,Hospitalizaciones - Sistema Respiratorio,876,308,214,50,111,193
337,Hospital,34,10,Atenciones de urgencia - IRA Alta (J00-J06),3029,594,1152,838,372,73
338,Hospital,34,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),590,97,163,107,86,137
339,Hospital,34,25,Hospitalizaciones - Total,3417,429,351,274,1194,1169
340,Hospital,35,1,Atenciones de urgencia - Total,36715,2696,5960,8431,13909,5719
341,Hospital,35,2,Atenciones de urgencia - Total Respiratorios,6820,1353,2327,1504,988,648
342,Hospital,35,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1390,519,483,197,114,77
343,Hospital,35,4,Atenciones de urgencia - Influenza (J09-J11),204,29,34,103,33,5
344,Hospital,35,5,Atenciones de urgencia - Neumonía (J12-J18),680,62,158,69,158,233
345,Hospital,35,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",766,109,172,130,215,140
346,Hospital,35,7,Hospitalizaciones - Sistema Respiratorio,801,259,180,63,97,202
347,Hospital,35,10,Atenciones de urgencia - IRA Alta (J00-J06),3168,546,1285,899,369,69
348,Hospital,35,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),612,88,195,106,99,124
349,Hospital,35,25,Hospitalizaciones - Total,3305,375,323,280,1145,1182
350,Hospital,36,1,Atenciones de urgencia - Total,36301,2637,6032,8214,13633,5785
351,Hospital,36,2,Atenciones de urgencia - Total Respiratorios,6369,1278,2257,1315,882,637
352,Hospital,36,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1318,452,471,184,123,88
353,Hospital,36,4,Atenciones de urgencia - Influenza (J09-J11),179,11,51,80,28,9
354,Hospital,36,5,Atenciones de urgencia - Neumonía (J12-J18),656,55,156,57,136,252
355,Hospital,36,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",656,110,163,97,158,128
356,Hospital,36,7,Hospitalizaciones - Sistema Respiratorio,676,184,160,37,98,197
357,Hospital,36,10,Atenciones de urgencia - IRA Alta (J00-J06),3043,565,1253,807,351,67
358,Hospital,36,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),517,85,163,90,86,93
359,Hospital,36,25,Hospitalizaciones - Total,3193,307,301,241,1150,1194
360,Hospital,37,1,Atenciones de urgencia - Total,33472,2441,5501,6994,12986,5550
361,Hospital,37,2,Atenciones de urgencia - Total Respiratorios,5721,1133,2060,1163,819,546
362,Hospital,37,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1168,387,456,153,106,66
363,Hospital,37,4,Atenciones de urgencia - Influenza (J09-J11),147,13,32,77,22,3
364,Hospital,37,5,Atenciones de urgencia - Neumonía (J12-J18),606,71,150,50,129,206
365,Hospital,37,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",601,81,160,99,148,113
366,Hospital,37,7,Hospitalizaciones - Sistema Respiratorio,633,175,137,54,80,187
367,Hospital,37,10,Atenciones de urgencia - IRA Alta (J00-J06),2715,496,1117,719,328,55
368,Hospital,37,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),484,85,145,65,86,103
369,Hospital,37,25,Hospitalizaciones - Total,3288,292,278,295,1175,1248
370,Hospital,38,1,Atenciones de urgencia - Total,29284,2585,5180,4297,12122,5100
371,Hospital,38,2,Atenciones de urgencia - Total Respiratorios,5484,1259,1940,851,842,592
372,Hospital,38,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1185,476,422,123,94,70
373,Hospital,38,4,Atenciones de urgencia - Influenza (J09-J11),100,13,22,38,21,6
374,Hospital,38,5,Atenciones de urgencia - Neumonía (J12-J18),611,62,138,33,142,236
375,Hospital,38,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",628,82,174,77,184,111
376,Hospital,38,7,Hospitalizaciones - Sistema Respiratorio,547,149,114,38,89,157
377,Hospital,38,10,Atenciones de urgencia - IRA Alta (J00-J06),2471,534,1025,534,314,64
378,Hospital,38,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),489,92,159,46,87,105
379,Hospital,38,25,Hospitalizaciones - Total,2793,258,216,196,1069,1054
380,Hospital,39,1,Atenciones de urgencia - Total,36401,2675,5681,8163,13801,6081
381,Hospital,39,2,Atenciones de urgencia - Total Respiratorios,5245,1160,1728,859,882,616
382,Hospital,39,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1061,401,375,123,96,66
383,Hospital,39,4,Atenciones de urgencia - Influenza (J09-J11),114,10,23,41,31,9
384,Hospital,39,5,Atenciones de urgencia - Neumonía (J12-J18),651,77,126,46,154,248
385,Hospital,39,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",640,99,134,60,213,134
386,Hospital,39,7,Hospitalizaciones - Sistema Respiratorio,565,164,95,23,102,181
387,Hospital,39,10,Atenciones de urgencia - IRA Alta (J00-J06),2407,501,982,554,307,63
388,Hospital,39,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),372,72,88,35,81,96
389,Hospital,39,25,Hospitalizaciones - Total,3261,281,252,253,1265,1210
390,Hospital,40,1,Atenciones de urgencia - Total,34197,2183,4906,7977,13534,5597
391,Hospital,40,2,Atenciones de urgencia - Total Respiratorios,4497,851,1520,847,747,532
392,Hospital,40,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),839,281,307,103,95,53
393,Hospital,40,4,Atenciones de urgencia - Influenza (J09-J11),81,7,24,35,10,5
394,Hospital,40,5,Atenciones de urgencia - Neumonía (J12-J18),527,37,98,26,139,227
395,Hospital,40,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",514,48,104,66,173,123
396,Hospital,40,7,Hospitalizaciones - Sistema Respiratorio,465,130,74,25,77,159
397,Hospital,40,10,Atenciones de urgencia - IRA Alta (J00-J06),2154,405,882,558,249,60
398,Hospital,40,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),382,73,105,59,81,64
399,Hospital,40,25,Hospitalizaciones - Total,3027,260,209,216,1182,1160
400,Hospital,41,1,Atenciones de urgencia - Total,37863,2628,6097,8842,14357,5939
401,Hospital,41,2,Atenciones de urgencia - Total Respiratorios,5285,977,1968,1013,763,564
402,Hospital,41,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),906,285,351,112,103,55
403,Hospital,41,4,Atenciones de urgencia - Influenza (J09-J11),91,11,27,44,6,3
404,Hospital,41,5,Atenciones de urgencia - Neumonía (J12-J18),561,44,140,34,114,229
405,Hospital,41,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",603,62,142,90,172,137
406,Hospital,41,7,Hospitalizaciones - Sistema Respiratorio,547,114,112,52,83,186
407,Hospital,41,10,Atenciones de urgencia - IRA Alta (J00-J06),2734,528,1205,656,295,50
408,Hospital,41,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),390,47,103,77,73,90
409,Hospital,41,25,Hospitalizaciones - Total,3263,250,289,261,1218,1245
410,Hospital,42,1,Atenciones de urgencia - Total,35236,2346,5200,8000,14311,5379
411,Hospital,42,2,Atenciones de urgencia - Total Respiratorios,4410,858,1565,883,655,449
412,Hospital,42,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),777,245,284,120,81,47
413,Hospital,42,4,Atenciones de urgencia - Influenza (J09-J11),54,9,13,25,5,2
414,Hospital,42,5,Atenciones de urgencia - Neumonía (J12-J18),475,45,103,30,120,177
415,Hospital,42,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",545,69,118,83,161,114
416,Hospital,42,7,Hospitalizaciones - Sistema Respiratorio,429,103,100,40,58,128
417,Hospital,42,10,Atenciones de urgencia - IRA Alta (J00-J06),2237,444,970,558,235,30
418,Hospital,42,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),322,46,77,67,53,79
419,Hospital,42,25,Hospitalizaciones - Total,2921,213,241,269,1167,1031
420,Hospital,43,1,Atenciones de urgencia - Total,25969,2110,3977,3474,12028,4380
421,Hospital,43,2,Atenciones de urgencia - Total Respiratorios,3697,886,1279,538,556,438
422,Hospital,43,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),708,231,276,80,74,47
423,Hospital,43,4,Atenciones de urgencia - Influenza (J09-J11),44,9,15,10,8,2
424,Hospital,43,5,Atenciones de urgencia - Neumonía (J12-J18),417,46,79,25,100,167
425,Hospital,43,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",418,61,87,31,133,106
426,Hospital,43,7,Hospitalizaciones - Sistema Respiratorio,384,89,76,26,78,115
427,Hospital,43,10,Atenciones de urgencia - IRA Alta (J00-J06),1759,491,732,338,166,32
428,Hospital,43,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),351,48,90,54,75,84
429,Hospital,43,25,Hospitalizaciones - Total,2578,198,192,181,1158,849
430,Hospital,44,1,Atenciones de urgencia - Total,26631,2121,3617,4289,11981,4623
431,Hospital,44,2,Atenciones de urgencia - Total Respiratorios,2963,779,880,403,518,383
432,Hospital,44,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),579,247,185,44,61,42
433,Hospital,44,4,Atenciones de urgencia - Influenza (J09-J11),28,9,9,7,3,0
434,Hospital,44,5,Atenciones de urgencia - Neumonía (J12-J18),332,25,52,20,91,144
435,Hospital,44,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",339,44,55,28,124,88
436,Hospital,44,7,Hospitalizaciones - Sistema Respiratorio,290,56,41,15,62,116
437,Hospital,44,10,Atenciones de urgencia - IRA Alta (J00-J06),1463,416,539,275,188,45
438,Hospital,44,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),222,38,40,29,51,64
439,Hospital,44,25,Hospitalizaciones - Total,2329,144,165,175,1029,816
440,Hospital,45,1,Atenciones de urgencia - Total,29820,2124,3902,5893,12823,5078
441,Hospital,45,2,Atenciones de urgencia - Total Respiratorios,2660,605,774,385,513,383
442,Hospital,45,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),402,155,118,32,61,36
443,Hospital,45,4,Atenciones de urgencia - Influenza (J09-J11),21,3,5,10,3,0
444,Hospital,45,5,Atenciones de urgencia - Neumonía (J12-J18),315,22,42,14,88,149
445,Hospital,45,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",370,36,75,37,138,84
446,Hospital,45,7,Hospitalizaciones - Sistema Respiratorio,260,54,27,17,56,106
447,Hospital,45,10,Atenciones de urgencia - IRA Alta (J00-J06),1334,360,492,264,175,43
448,Hospital,45,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),218,29,42,28,48,71
449,Hospital,45,25,Hospitalizaciones - Total,2665,174,163,215,1135,978
450,Hospital,46,1,Atenciones de urgencia - Total,29063,2056,3853,5131,13221,4802
451,Hospital,46,2,Atenciones de urgencia - Total Respiratorios,2495,518,795,394,434,354
452,Hospital,46,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),373,132,133,38,41,29
453,Hospital,46,4,Atenciones de urgencia - Influenza (J09-J11),22,6,3,7,2,4
454,Hospital,46,5,Atenciones de urgencia - Neumonía (J12-J18),291,16,48,10,76,141
455,Hospital,46,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",314,39,55,35,100,85
456,Hospital,46,7,Hospitalizaciones - Sistema Respiratorio,279,40,31,18,71,119
457,Hospital,46,10,Atenciones de urgencia - IRA Alta (J00-J06),1286,310,522,267,155,32
458,Hospital,46,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),209,15,34,37,60,63
459,Hospital,46,25,Hospitalizaciones - Total,2635,162,163,219,1180,911
460,Hospital,47,1,Atenciones de urgencia - Total,30497,2120,4227,6336,13102,4712
461,Hospital,47,2,Atenciones de urgencia - Total Respiratorios,2602,532,873,481,449,267
462,Hospital,47,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),337,111,125,44,42,15
463,Hospital,47,4,Atenciones de urgencia - Influenza (J09-J11),14,1,3,6,3,1
464,Hospital,47,5,Atenciones de urgencia - Neumonía (J12-J18),237,11,49,15,63,99
465,Hospital,47,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",339,39,69,46,111,74
466,Hospital,47,7,Hospitalizaciones - Sistema Respiratorio,266,33,42,18,62,111
467,Hospital,47,10,Atenciones de urgencia - IRA Alta (J00-J06),1449,352,575,325,171,26
468,Hospital,47,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),226,18,52,45,59,52
469,Hospital,47,25,Hospitalizaciones - Total,2673,157,158,217,1205,936
470,Hospital,48,1,Atenciones de urgencia - Total,29333,2016,4035,5875,12581,4826
471,Hospital,48,2,Atenciones de urgencia - Total Respiratorios,2732,565,917,483,479,288
472,Hospital,48,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),378,120,137,45,43,33
473,Hospital,48,4,Atenciones de urgencia - Influenza (J09-J11),20,2,7,8,2,1
474,Hospital,48,5,Atenciones de urgencia - Neumonía (J12-J18),259,23,44,21,74,97
475,Hospital,48,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",353,34,79,60,109,71
476,Hospital,48,7,Hospitalizaciones - Sistema Respiratorio,259,41,33,21,72,92
477,Hospital,48,10,Atenciones de urgencia - IRA Alta (J00-J06),1520,369,604,321,196,30
478,Hospital,48,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),202,17,46,28,55,56
479,Hospital,48,25,Hospitalizaciones - Total,2621,157,153,241,1174,896
480,Hospital,49,1,Atenciones de urgencia - Total,29659,2116,4326,5956,12772,4489
481,Hospital,49,2,Atenciones de urgencia - Total Respiratorios,2898,595,1018,592,422,271
482,Hospital,49,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),403,121,172,48,42,20
483,Hospital,49,4,Atenciones de urgencia - Influenza (J09-J11),9,1,3,2,2,1
484,Hospital,49,5,Atenciones de urgencia - Neumonía (J12-J18),250,15,42,19,65,109
485,Hospital,49,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",383,55,90,70,102,66
486,Hospital,49,7,Hospitalizaciones - Sistema Respiratorio,280,42,39,24,69,106
487,Hospital,49,10,Atenciones de urgencia - IRA Alta (J00-J06),1647,392,659,404,174,18
488,Hospital,49,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),206,11,52,49,37,57
489,Hospital,49,25,Hospitalizaciones - Total,2795,167,174,255,1176,1023
490,Hospital,50,1,Atenciones de urgencia - Total,29053,2290,4460,5091,12623,4589
491,Hospital,50,2,Atenciones de urgencia - Total Respiratorios,2879,682,922,462,492,321
492,Hospital,50,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),385,142,148,48,27,20
493,Hospital,50,4,Atenciones de urgencia - Influenza (J09-J11),25,0,9,8,7,1
494,Hospital,50,5,Atenciones de urgencia - Neumonía (J12-J18),284,17,37,22,78,130
495,Hospital,50,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",380,38,79,34,141,88
496,Hospital,50,7,Hospitalizaciones - Sistema Respiratorio,318,55,55,20,79,109
497,Hospital,50,10,Atenciones de urgencia - IRA Alta (J00-J06),1599,459,605,317,183,35
498,Hospital,50,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),206,26,44,33,56,47
499,Hospital,50,25,Hospitalizaciones - Total,2729,167,203,219,1187,953
500,Hospital,51,1,Atenciones de urgencia - Total,29070,2280,4669,4723,12734,4664
501,Hospital,51,2,Atenciones de urgencia - Total Respiratorios,2799,659,980,406,491,263
502,Hospital,51,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),367,140,129,38,47,13
503,Hospital,51,4,Atenciones de urgencia - Influenza (J09-J11),17,7,2,5,1,2
504,Hospital,51,5,Atenciones de urgencia - Neumonía (J12-J18),256,18,56,20,61,101
505,Hospital,51,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",316,36,58,26,128,68
506,Hospital,51,7,Hospitalizaciones - Sistema Respiratorio,246,31,35,21,62,97
507,Hospital,51,10,Atenciones de urgencia - IRA Alta (J00-J06),1641,438,694,281,205,23
508,Hospital,51,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),202,20,41,36,49,56
509,Hospital,51,25,Hospitalizaciones - Total,2726,144,185,230,1198,969
510,Hospital,52,1,Atenciones de urgencia - Total,29775,2183,4858,4616,13073,5045
511,Hospital,52,2,Atenciones de urgencia - Total Respiratorios,2769,598,942,422,478,329
512,Hospital,52,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),370,130,138,41,33,28
513,Hospital,52,4,Atenciones de urgencia - Influenza (J09-J11),25,4,1,7,6,7
514,Hospital,52,5,Atenciones de urgencia - Neumonía (J12-J18),256,16,54,12,55,119
515,Hospital,52,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",340,35,60,39,125,81
516,Hospital,52,7,Hospitalizaciones - Sistema Respiratorio,299,57,28,12,80,122
517,Hospital,52,10,Atenciones de urgencia - IRA Alta (J00-J06),1549,386,639,297,207,20
518,Hospital,52,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),229,27,50,26,52,74
519,Hospital,52,25,Hospitalizaciones - Total,2819,184,169,192,1248,1026
520,SAPU,1,1,Atenciones de urgencia - Total,86841,2108,8107,10481,55713,10432
521,SAPU,1,2,Atenciones de urgencia - Total Respiratorios,18206,882,3014,2765,10030,1515
522,SAPU,1,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1560,102,283,138,792,245
523,SAPU,1,4,Atenciones de urgencia - Influenza (J09-J11),79,2,2,8,61,6
524,SAPU,1,5,Atenciones de urgencia - Neumonía (J12-J18),396,11,37,13,133,202
525,SAPU,1,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2354,102,346,348,1332,226
526,SAPU,1,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
527,SAPU,1,10,Atenciones de urgencia - IRA Alta (J00-J06),13114,619,2291,2216,7376,612
528,SAPU,1,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),703,46,55,42,336,224
529,SAPU,1,25,Hospitalizaciones - Total,0,0,0,0,0,0
530,SAPU,2,1,Atenciones de urgencia - Total,71442,1832,6652,8234,46291,8433
531,SAPU,2,2,Atenciones de urgencia - Total Respiratorios,14804,715,2457,2360,8082,1190
532,SAPU,2,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1313,87,231,139,668,188
533,SAPU,2,4,Atenciones de urgencia - Influenza (J09-J11),50,0,3,3,42,2
534,SAPU,2,5,Atenciones de urgencia - Neumonía (J12-J18),264,9,14,4,100,137
535,SAPU,2,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1909,77,230,308,1115,179
536,SAPU,2,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
537,SAPU,2,10,Atenciones de urgencia - IRA Alta (J00-J06),10700,508,1913,1875,5894,510
538,SAPU,2,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),568,34,66,31,263,174
539,SAPU,2,25,Hospitalizaciones - Total,0,0,0,0,0,0
540,SAPU,3,1,Atenciones de urgencia - Total,67189,1766,5802,7130,44793,7698
541,SAPU,3,2,Atenciones de urgencia - Total Respiratorios,12737,725,1956,1862,7243,951
542,SAPU,3,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1025,62,201,89,523,150
543,SAPU,3,4,Atenciones de urgencia - Influenza (J09-J11),48,6,1,6,31,4
544,SAPU,3,5,Atenciones de urgencia - Neumonía (J12-J18),266,3,23,18,106,116
545,SAPU,3,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1723,109,260,240,988,126
546,SAPU,3,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
547,SAPU,3,10,Atenciones de urgencia - IRA Alta (J00-J06),9210,516,1415,1486,5374,419
548,SAPU,3,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),465,29,56,23,221,136
549,SAPU,3,25,Hospitalizaciones - Total,0,0,0,0,0,0
550,SAPU,4,1,Atenciones de urgencia - Total,67711,1657,5715,7492,44999,7848
551,SAPU,4,2,Atenciones de urgencia - Total Respiratorios,11802,670,1811,1776,6613,932
552,SAPU,4,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),997,92,160,85,492,168
553,SAPU,4,4,Atenciones de urgencia - Influenza (J09-J11),72,1,9,9,47,6
554,SAPU,4,5,Atenciones de urgencia - Neumonía (J12-J18),275,11,17,12,93,142
555,SAPU,4,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1733,99,253,251,990,140
556,SAPU,4,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
557,SAPU,4,10,Atenciones de urgencia - IRA Alta (J00-J06),8232,439,1328,1390,4730,345
558,SAPU,4,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),493,28,44,29,261,131
559,SAPU,4,25,Hospitalizaciones - Total,0,0,0,0,0,0
560,SAPU,5,1,Atenciones de urgencia - Total,66566,1843,5286,7965,43804,7668
561,SAPU,5,2,Atenciones de urgencia - Total Respiratorios,11512,648,1655,1995,6349,865
562,SAPU,5,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),907,85,151,94,437,140
563,SAPU,5,4,Atenciones de urgencia - Influenza (J09-J11),40,0,1,6,29,4
564,SAPU,5,5,Atenciones de urgencia - Neumonía (J12-J18),240,9,17,9,91,114
565,SAPU,5,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1696,89,214,265,978,150
